"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A2"
"VT","(B0) TOMA"
"HT","Header B"
"BT","b1.All Respondents"
"CH",,"Aug","P12M Product¡¾Aug¡¿",,,,,,,,,,,,"Sep","P12M Product¡¾Sep¡¿",,,,,,,,,,,,"Nov","P12M Product¡¾Nov¡¿",,,,,,,,,,,,"Jan","P12M Product¡¾Jan¡¿",,,,,,,,,,,,"March","P12M Product¡¾March¡¿",,,,,,,,,,,
"CL",,"National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)"
"PV",,24.1067456004133,0.871895814436171,27.1855592818457,21.6877915534423,17.7024988385958,24.6235890750862,21.2670887171562,26.9087687864735,27.2090402792584,27.8602605602902,30.006586449002,8.67048256379667,21.602303754347,24.0825548489781,28.1196681932546,24.6852891090845,23.6520349840194,22.5738483006048,23.703803934085,28.5640246440562,25.8896846239467,25.7005759691918,24.6485693894549,25.4811200499528,11.4866247424453,34.8306558417895,15.2747181369518,17.1691741584436,18.2550939962881,13.042371305944,15.0621569450699,15.6356363931137,11.6554726876454,17.4532053134569,18.5706936003848,18.8251240297027,20.6173719012176,0.0,21.5952742513354,20.0831024930748,0.0,24.5222929936306,16.6666666666667,15.1351351351351,22.2222222222222,8.95522388059701,23.4159779614325,27.1062271062271,27.1375464684015,28.643216080402,0.0,40.0,21.9556005291721,3.87407266838654,24.5848073715364,19.7147709509286,18.674257337381,22.3325111327922,19.0197020003066,24.6018323493875,25.1267979758076,24.9290373955929,27.4290368849286,100.0,26.5666139067616
"MK",," "," ",cd," "," ",d," ",cd,cd,cd,cde," "," "," "," "," "," "," "," "," "," "," "," "," "," ",d," "," ",c," "," "," "," ",c,c,c,cf," "," "," "," ",cdf,f," ",cdf," ",cdf,cdf,cdf,cdef," "," "," "," ",c," "," "," "," ",c,cd,c,cd," "," "
"RW","Â¥Óî»òµçÌÝÊÓÆµ¹ã¸æBuilding LCD   ",113.984909361886,0.0,57.5134613099136,56.471448051972,22.4610421127741,104.80038755668,3.76033694506826,57.4889255282785,50.0798048009911,53.8646775276945,37.6341795618392,1.77540107791819,5.12307201104734,197.857635932701,8.66141799060878,91.3163264121708,106.541309520531,41.8795018566641,157.581334806208,20.0264621097165,115.16680696706,85.9716255345023,73.486189098721,68.0814193058301,1.92507196147107,20.0656895020027,112.009337827511,10.1717815522397,50.630908680513,61.3784291469981,29.4081018045668,82.5189623612991,12.5592206075596,53.3263677498317,35.5378189295226,35.2632893985709,28.8974258860149,0.0,4.35838144075662,96.0,4.0,53.0,43.0,19.0,86.0,2.0,51.0,45.0,45.0,36.0,0.0,6.0,118.48482495549,0.833511263285393,63.6225458085647,54.8622791469253,16.0639435289638,108.07397291053,2.61415112031847,80.877995291462,71.300654509787,57.3151928530952,48.9866272171332,0.0,13.8664573129151
"PV",,11.2850335944305,0.0,12.9414748581264,9.98360528048231,8.85014806162799,12.1639688672357,4.42300668559357,11.3321521897601,12.7115315264804,13.869485508328,12.8184546917785,23.79797496576,13.5011101570336,20.327483770974,28.271159551413,22.5161011797434,18.7642023489034,16.4473357209102,19.2939691396858,22.6219379010603,22.5648203059535,21.719640082524,20.9581283230211,24.2086919045522,27.5717175536749,38.5167556405689,13.4166619938874,19.9399319923974,14.1614890951706,12.8587751709923,12.6988165982057,12.3607373333099,18.2748483169417,14.4787258086978,13.2255687601201,13.0372776353784,14.6409264228505,0.0,17.4043876388561,13.2963988919668,16.6666666666667,16.8789808917197,10.5392156862745,10.2702702702703,14.2620232172471,2.98507462686567,14.0495867768595,16.4835164835165,16.728624535316,18.0904522613065,0.0,24.0,13.6763196465141,3.87407266838654,15.960295767568,11.7297245115885,9.04359996810196,14.3717650380435,4.80136715006109,15.8299056895687,16.8971222539138,16.2615789368079,17.7582275931859,0.0,27.8798826541216
"MK",," "," ",f,f," ",f," ",f,f,cdf,f," "," "," "," ",d," "," "," "," ",d,d," ",cde," ",bcdefghij," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdf,f,f,cf," ",f,cdf,cdf,cdf," "," "," "," ",cdf,f," ",df," ",cdf,cdf,cdf,cdf," ",bcdefgi
"RW","µêÄÚ£¨³ÂÁÐ£¬»õ¼Ü£¬´ÙÏú£©In store (shelf, promotion, display)",532.502111501246,11.9199408186483,242.045670706056,290.45644079519,124.301260429249,479.648697341523,26.6468628247326,272.166429292252,234.802198032462,220.513129187666,167.88543909027,3.01447693792968,21.2187470945524,532.146332576562,11.2825501950384,244.350744760111,287.79558781645,132.167180997405,461.125638039805,41.8619605949071,280.73843971469,226.859278755638,222.706878158343,167.019716922396,5.85898338266625,34.8171957839526,376.72893139397,27.9022615438102,189.566151912305,187.162779481664,97.4322006302259,299.427408755508,21.3417255213579,159.373312918627,121.287543005896,136.575527637719,106.229772728204,0.0,8.68553079668823,378.0,9.0,177.0,201.0,84.0,333.0,26.0,190.0,157.0,161.0,109.0,0.0,15.0,421.477603373222,4.08766344471367,207.367264302841,214.110339070381,76.821941632255,381.190355552046,13.9796778707677,256.132652528095,221.762856966539,192.758516813013,149.823398961341,0.783189634456476,24.5484372143034
"PV",,52.7201736706924,44.0883893130732,54.4642574210855,51.3498866436754,48.977449644698,55.671853489253,31.3427371391442,53.6491397141567,59.5987854712537,56.7793921738771,57.182909776253,40.4068959943579,55.9189176533208,54.6716121833818,36.8266231991811,60.2501908314945,50.6869557846841,51.906013700703,56.4593759838326,47.2873674744156,55.0055403285396,57.3131175933855,63.5155991636968,59.3896089445001,83.9149071887704,66.8327605670617,45.125208610865,54.6973206965063,53.0217423127704,39.2105848126034,42.0725436407012,44.8520369635219,31.0542197570653,43.2716983425124,45.1377374326683,50.4936749344602,53.8214819743674,0.0,34.684055741698,52.3545706371191,37.5,56.3694267515924,49.2647058823529,45.4054054054054,55.2238805970149,38.8059701492537,52.3415977961432,57.5091575091575,59.8513011152416,54.7738693467337,0.0,60.0,48.6497948555377,18.9990296787457,52.0199691590972,45.7774509449835,43.2488390937344,50.6910042929355,25.6762379096747,50.1317536238047,52.5542736080557,54.6898244751791,54.3127414293516,100.0,49.3570587953563
"MK",," "," ",f,f,f,df," ",f,cdfg,df,df," ",f," "," ",acdf," "," ",ac," ",a,acf,acdefgh,acdf," ",acdfg," ",cf,cdefgh," ",f,cf," ",f,f,cdfg,cdefgh," "," "," "," ",cdf," "," ",cdf," ",f,cdf,cdfg,df," "," "," "," ",cdf,f,f,df," ",f,cdf,cdf,cdf," ",f
"RW","Éç½»Ã½Ìå£¨ÈçÎ¢²©£¬Î¢ÐÅ£©Social  ",102.168295505994,3.5420978178605,46.8022308499541,55.36606465604,23.534455331306,85.1024453556467,9.79771633046408,46.031888799036,35.8690610726826,41.7490120529143,32.0173980723134,4.62845604730932,3.70416749792446,182.244908356275,6.21080350096611,78.0892025847224,104.155705771553,51.8580910751638,156.800285333236,14.5343397791243,97.6088938012705,80.2439162521615,69.0477613137715,60.7545413125642,1.86884197296403,19.3383201045008,94.9269546767161,4.99171130812112,45.8603759332955,49.0665787434206,26.1290368916899,79.1364856126876,10.0176456338577,50.6967219043849,39.8979641484775,40.8686646251743,28.1843177771142,0.0,4.23616644800197,99.0,2.0,54.0,45.0,16.0,88.0,3.0,61.0,52.0,47.0,39.0,0.0,9.0,150.049890601579,2.84713667512171,66.7601180819049,83.2897725196742,35.3310514835643,131.982075894903,8.07773102137732,87.9272954483538,72.7066174167994,61.0698988548716,51.1878164924937,0.0,11.1875166006126
"PV",,10.1151341306973,13.1011881648359,10.5312718110483,9.78818419798364,9.27309664378276,9.87766858468767,11.5243302571667,9.07375402582876,9.10448238491599,10.7498521151861,10.9053411371492,62.041125531559,9.76179396302449,18.7234644722779,20.2722714581687,19.2546552793516,18.3440465269826,20.3662268161156,19.1983388770876,16.4180238184324,19.1246697454983,20.2726070255551,19.6922967401033,21.6033682528164,26.7663672123932,37.1205459892031,11.3705061534053,9.78534423870911,12.8271688303661,10.2794436618829,11.282871964344,11.8540670428795,14.5766174647358,13.7647465377146,14.8482175926711,15.1096547257205,14.2796290742515,0.0,16.9163447407998,13.7119113573407,8.33333333333333,17.1974522292994,11.0294117647059,8.64864864864865,14.5936981757877,4.47761194029851,16.8044077134986,19.047619047619,17.4721189591078,19.5979899497487,0.0,36.0,17.3197729545752,13.2331917540907,16.747384382747,17.8076102830555,19.8905016998887,17.5510840668832,14.836231949875,17.2096351976867,17.2303131241462,17.3268714882766,18.5561845530368,0.0,22.4936076300909
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcdefghij," "," "," "," "," "," "," "," ",c,c," "," "," "," "," ",cdf,f," ",cdf," ",cdf,cdf,cdf,cdf," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","µçÉÌ¹ã¸æ£¨ÈçÌÔ±¦£¬¾©¶«£©eCommerce  ",310.589469735559,0.0,142.908500170916,167.680969564643,69.0959681290492,288.706649803683,15.7432429053868,146.12225354805,127.600358222308,138.983838167271,91.1216901310499,2.2149150228435,16.4386090341309,372.65892194422,6.65786344784877,160.758790774144,211.900131170076,98.7699526972879,316.157632436486,36.1714595317985,190.98794393317,144.860868386341,145.262739034798,115.575528457485,3.71635051305671,25.4135702453887,290.187232787369,15.2210291100115,162.408985086477,127.778247700892,65.2330445192002,234.14373183542,20.9842320096908,142.595048161332,114.035640882094,129.513692205491,97.2747054473757,1.38286393922258,8.28525626134897,264.0,4.0,128.0,136.0,62.0,244.0,9.0,142.0,127.0,119.0,93.0,0.0,15.0,294.685706534266,4.49800877562724,153.094482949817,141.591223584449,47.7088910401819,268.702827285675,14.669750559869,181.481432921996,160.986330404199,141.781354261095,107.89958394734,0.0,21.9367263244254
"PV",,30.7497950357115,0.0,32.15676330118,29.6443719955841,27.2253417866055,33.5095964991216,18.5176141501823,28.8034538878744,32.388224809953,35.786612262956,31.0366605564991,29.6893433942954,43.3215599780017,38.2862058986008,21.7314901566624,39.6387080034946,37.3201433033662,38.7899210623541,38.7097596996961,40.8593643168782,37.4205793227222,36.5972598962957,41.4286706466021,41.0968570964185,53.2271877245325,48.7821898668558,34.7591021674033,29.8380656081924,45.4258699122475,26.7695309535223,28.1685119970331,35.0730193962781,30.5340330429252,38.7162053431345,42.4389074799859,47.8828263518251,49.2843830061946,100.0,33.0856336509051,36.5650969529086,16.6666666666667,40.7643312101911,33.3333333333333,33.5135135135135,40.4643449419569,13.4328358208955,39.1184573002755,46.5201465201465,44.2379182156134,46.7336683417085,0.0,60.0,34.0146168029152,20.9062716094981,38.4051470623962,30.2726403592622,26.8589169721141,35.7323210649865,26.9436827466823,35.5205882293458,38.1512024644224,40.2264839271113,39.1148661950905,0.0,44.1059559726858
"MK",," "," ",f,f," ",dfg," ",f,f,cdfg,f," ",df," "," ",a,a,a,a,a,a,a,a,a," ",a," "," ",acdefg," "," ",cd," ",cd,cdef,acdefg,acdefg," "," "," "," ",cf,f,f,cdf," ",cf,cdefg,cdf,cdfg," "," "," "," ",cdf," "," ",cd," ",cd,cdf,cdf,cdf," ",cdf
"RW","ÆäËû",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4847773448666,7.99430924939942,12.9087270767752,6.57605026809136,5.0858400010775,11.0215876445461,0.468880450921018,3.63435557262883,3.16547512170781,4.91441782737577,2.79157251479206,0.0,0.724121664370284,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93233731117083,0.0,0.973515091058611,0.958822220112221,0.0,1.93233731117083,0.0,0.958822220112221,0.958822220112221,0.973515091058611,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3339185529764,15.6713926602286,3.61057706634929,1.37768191668793,2.19613458395578,1.65095325937086,0.682265196791207,0.986769586000385,1.17804665963384,1.8169215273022,1.4143546194854,0.0,2.89164551467212,0.138504155124654,0.0,0.0,0.245098039215686,0.540540540540541,0.165837479270315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223043438198821,0.0,0.244215137731798,0.20499914827429,0.0,0.256963791211623,0.0,0.187666191066455,0.227225631859822,0.276207611130256,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",bcdefghij,cfgh," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RS","Mean",2.58600590376813,1.34002112963162,2.67691295705616,2.51458229480619,2.25917483456868,2.67303746600464,2.13812036404755,2.64701536837463,2.7722520877093,2.78714054642547,2.76858683085254,2.86207330339258,2.47795920751696,2.86673772326386,2.35687227930527,3.0554658946861,2.73193332893546,2.75706774543648,2.89045999707645,2.82741895557602,2.99333953024806,3.03315966667588,3.12674082854316,3.21449120009578,3.41219796376655,3.91946574459819,2.5486706043548,2.66857430857223,2.85117461586915,2.32209050058843,2.4022282824047,2.56871062849418,2.19703606594728,2.64160597944309,2.78350228506139,2.87847740269457,2.96659824437358,2.0,2.77093246807122,2.55263157894737,1.875,2.86305732484076,2.31372549019608,2.25945945945946,2.6832504145937,1.70149253731343,2.68870523415978,2.95238095238095,2.98513011152416,3.0251256281407,2.0,3.96,2.50189932159476,1.67116065230474,2.72240426115215,2.31396660259092,2.23882818218724,2.56111499526269,1.96450127467985,2.62819977532098,2.7175603793392,2.7892366824361,2.84697737372595,3.0,3.14268094386084
"MK",," "," ",adf,ad,a,adf,a,adf,acdf,acdf,acdf,a,a," "," ",acd," "," "," "," ",ac,acd,acde,acde," ",abcdefghij," "," ",cdef," "," ",cf," ",cf,cdf,cdef,cdefg," "," "," "," ",acdf,f,f,acdf," ",acdf,acdefg,acdefg,acdefg," ",abcdefghij," "," ",acdf,a,a,acdf," ",acdf,acdf,acdef,acdefg," ",acdefg
"TE"
"TB","C205R2"
"VT","(C205) SOA£º£¨Õë¶ÔC1Ñ¡ÔñµÄÆ·ÅÆÑ¯ÎÊ£©ÄúÊÇÍ¨¹ýÊ²Ã´ÇþµÀ¿´µ½»òÌýµ½¹ýÁ¢°× LibyÆ·ÅÆµÄ¹ã¸æ»ò²úÆ·ÐÅÏ¢ÄØ£¿(¿É¶àÑ¡)"
"HT","Header B"
"BT","b18.Á¢°× Liby      "
"CH",,"Aug","P12M Product¡¾Aug¡¿",,,,,,,,,,,,"Sep","P12M Product¡¾Sep¡¿",,,,,,,,,,,,"Nov","P12M Product¡¾Nov¡¿",,,,,,,,,,,,"Jan","P12M Product¡¾Jan¡¿",,,,,,,,,,,,"March","P12M Product¡¾March¡¿",,,,,,,,,,,
"CL",,"National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)"
"RU","Unweighted row",882.0,18.0,411.0,471.0,204.0,748.0,82.0,469.0,358.0,364.0,283.0,3.0,23.0,899.0,34.0,391.0,508.0,210.0,727.0,102.0,498.0,369.0,331.0,265.0,4.0,41.0,682.0,27.0,263.0,419.0,185.0,532.0,81.0,336.0,221.0,207.0,160.0,2.0,18.0,627.0,20.0,275.0,352.0,142.0,508.0,67.0,348.0,255.0,228.0,177.0,2.0,18.0,668.0,19.0,313.0,355.0,132.0,555.0,59.0,409.0,318.0,272.0,220.0,1.0,44.0
"RT","×ÜÌå",1012.34353916204,27.5584804406655,463.189112688611,549.15442647343,225.262220763484,848.020949273615,93.9684106501593,536.884673628276,403.496974666721,397.316111671866,308.447501605931,2.82164534285108,21.0468331232537,949.990429893217,31.6728094887536,403.816884701644,546.173545191573,219.494313169026,762.046006668855,118.415178577672,525.540236802612,378.870960820485,344.535377050939,275.643681120695,3.12915035688756,40.160374259387,771.749307303122,33.5750362635315,304.790556218444,466.958751084679,203.332972092744,587.702267409458,88.8861497759977,371.267741278137,239.199676541344,226.930718286388,178.956069937548,3.22795814410929,17.6347024877882,627.0,20.0,275.0,352.0,142.0,508.0,67.0,348.0,255.0,228.0,177.0,2.0,18.0,707.466104281987,20.1143902712066,327.410158657469,380.055945624517,139.636997852933,585.323938348173,63.3352305059109,439.679096613755,340.470877721221,283.905143364458,233.451224928747,0.783189634456476,45.8015129042883
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","µçÊÓ»òÕßµçÊÓºÐ×Ó TVC ",818.819669360356,21.3082053618941,400.77454102607,418.045128334284,172.858870226952,689.418105799555,69.7304734787064,443.587247992787,336.979148048146,342.904237138034,267.02070882931,1.25357460453109,14.6740206399289,735.904419229689,24.4390668039748,323.013340361483,412.891078868206,160.797289305722,595.865856181267,89.1082955949522,408.042246436915,298.100943867168,276.326650720078,216.48379762939,3.12915035688756,31.0585532108792,556.533417217619,22.8772729007583,225.070955325746,331.462461891874,143.071065804108,419.762151488442,62.0400805417811,275.824241449476,178.489093309511,162.729755297102,140.533325049005,1.38286393922258,12.7067592036811,482.0,13.0,229.0,253.0,99.0,406.0,40.0,271.0,212.0,195.0,149.0,1.0,15.0,475.471703331548,12.5489287100255,230.11648232646,245.355221005089,89.392259906933,394.223862813525,44.8309832741734,298.428157485679,230.512435312138,200.703394195355,165.700410728209,0.783189634456476,32.1078267713834
"PV",,80.883577331676,77.3199574910217,86.5250348177979,76.1252405846738,76.7367335903374,81.2972965337809,74.2062923021123,82.6224457098052,83.5146653395562,86.3051426973669,86.5692564987776,44.4270789632419,69.7208010060011,77.4644034374544,77.1610324390473,79.9900530657945,75.5970483197575,73.2580662269351,78.1928979309249,75.2507378405912,77.6424368416481,78.681391474712,80.202692996378,78.5375513595028,100.0,77.3363141744618,72.1132383211881,68.1377459169182,73.8444649067266,70.9832423360594,70.3629442542405,71.4242865420137,69.7972414128957,74.2925416843154,74.619287070257,71.7090028736153,78.5295101183482,42.8402066410363,72.055421476378,76.8740031897927,65.0,83.2727272727273,71.875,69.7183098591549,79.9212598425197,59.7014925373134,77.8735632183908,83.1372549019608,85.5263157894737,84.180790960452,50.0,83.3333333333333,67.2077008995517,62.3878155928448,70.28385535441,64.5576588999062,64.0176037020517,67.3513992826013,70.7836427152332,67.8740835723286,67.7040094750431,70.6938211181702,70.9785998247742,100.0,70.1021095929284
"MK",," "," ",cdef," "," ",c," ",cd,cdf,cdef,cdef," "," "," "," ",d," "," "," "," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," ",cde," "," "," "," ",cdfg,f," ",cdf," ",cdf,cdf,cdefg,cdfg," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÊÓÆµÍøÕ¾²å²¥¹ã¸æ£¨Èç°®ÆæÒÕ£©Ivideo/Pre-roll",284.336482198177,1.41271583342818,128.538568977299,155.797913220877,70.1038508079597,243.910714799543,20.9142523912756,151.6433553705,112.630303805295,109.027053969942,89.3174712267149,0.0,4.7082970892698,296.815282939735,8.32586042960862,139.133499785402,157.681783154333,63.2615569728358,246.741715822092,27.6486623675994,181.563445931003,143.801123145741,120.693978938131,112.659456519707,0.535869565848616,19.4396557268626,221.650320466678,14.8783030734502,101.548991313282,120.101329153396,52.29169771116,176.869008070615,13.3069332736909,106.415517847826,79.8876478237638,74.2643540945565,63.6166734459674,1.84509420488671,8.62209747619782,169.0,3.0,89.0,80.0,32.0,140.0,17.0,98.0,76.0,79.0,61.0,2.0,11.0,202.278755632857,2.68358142826899,109.201076162149,93.0776794707087,31.8915838716827,175.597859083317,10.7813289554709,137.610847582163,114.660131641343,98.0531001867829,84.2521085874154,0.0,18.294979835254
"PV",,28.08695578119,5.12624720535595,27.7507751059149,28.3705103173589,31.1209978177236,28.7623454359787,22.2566841841548,28.2450520231265,27.9135435645644,27.4408841642909,28.9571063995279,0.0,22.3705726258066,31.2440287396473,26.2870915589758,34.4546018396926,28.8702710965295,28.8215015958613,32.3788476893513,23.3489175118405,34.547962880185,37.9551715534821,35.0309393395868,40.8714090820667,17.1250820424501,48.4050661512917,28.7205078604132,44.3135875019461,33.3176304978758,25.7199011421069,25.7172740716683,30.0950018195845,14.9707612572102,28.6627428177512,33.397891242531,32.7255625220533,35.5487653859232,57.1597933589637,48.8927867207769,26.9537480063796,15.0,32.3636363636364,22.7272727272727,22.5352112676056,27.5590551181102,25.3731343283582,28.1609195402299,29.8039215686275,34.6491228070175,34.4632768361582,100.0,61.1111111111111,28.5920066570753,13.3415996810527,33.3529895987109,24.4905205515891,22.8389211756552,30.0001157613453,17.0226410630411,31.2980190875552,33.6769277915237,34.5372750295366,36.0898121708852,0.0,39.944051353686
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cf," "," ",f," ",cf,cdef,cf,abcdefg," ",abcdefg," "," ",cdf,f,f,f," ",f,cdf,cf,cdf," "," "," "," ",cd," "," "," "," ",c,c,cde,cde," "," "," "," ",cdf," "," ",cdf," ",cdf,cdf,cdf,cdf," ",cdf
"RW","ÍøÕ¾¹ã¸æ£¨ËÑË÷£¬ÃÅ»§£¬BBS£©internet ",122.992400854314,0.0,55.7006849450635,67.2917159092503,29.1707128322333,100.957006051039,16.242104720818,76.6782406875442,54.6428458842693,49.9073948626066,49.280236431995,0.0,7.64339923572788,163.287848151554,1.67578846557177,76.9269916937102,86.3608564578441,34.6356246196917,141.885110826247,15.4924123087304,105.00918010371,86.5425396278978,73.3681757126274,68.5806493858046,1.26030838392354,13.1686741184517,106.765862607037,8.7733645029798,48.8618057851947,57.9040568218425,31.0644069218937,80.2610959084683,12.7385104821969,53.7103337827555,35.9789315871664,35.8766616908724,31.8483544629675,0.0,4.41950117776204,87.0,3.0,44.0,43.0,22.0,72.0,6.0,45.0,35.0,36.0,30.0,1.0,5.0,107.788364303599,2.81438892492153,60.0500754445893,47.7382888590093,20.094281073988,88.5139797311501,8.24940895091616,71.3966033797277,55.7197973666573,52.7892503292217,48.558207082699,0.783189634456476,15.7998646286965
