"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","(B0) TOMA"
"HT","Header A"
"BT","b1.All Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RW","OMO Have fun not afraid of blot15s-Base",1326.0,174.0,513.0,391.0,248.0,132.0,416.0,466.0,312.0,107.0,213.0,463.0,543.0,297.0,255.0,212.0,562.0,78.0,96.0,40.0,32.0,36.0,24.0,69.0,88.0,42.0,44.0,37.0,41.0,119.0,191.0,91.0,240.0,90.0,46.0,156.0,562.0,114.0,320.0,1082.0,813.0,613.0,50.0,310.0,263.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","OMO Have fun not afraid of blot15s",455.0,51.0,185.0,127.0,92.0,37.0,143.0,167.0,108.0,41.0,73.0,165.0,176.0,108.0,83.0,75.0,189.0,24.0,27.0,15.0,13.0,5.0,4.0,20.0,29.0,16.0,18.0,14.0,15.0,33.0,76.0,24.0,74.0,44.0,18.0,46.0,189.0,42.0,114.0,390.0,263.0,236.0,20.0,124.0,111.0
"PV",,34.3137254901961,29.3103448275862,36.0623781676413,32.4808184143223,37.0967741935484,28.030303030303,34.375,35.8369098712446,34.6153846153846,38.3177570093458,34.2723004694836,35.6371490280778,32.4125230202578,36.3636363636364,32.5490196078431,35.377358490566,33.6298932384342,30.7692307692308,28.125,37.5,40.625,13.8888888888889,16.6666666666667,28.9855072463768,32.9545454545455,38.0952380952381,40.9090909090909,37.8378378378378,36.5853658536585,27.7310924369748,39.7905759162304,26.3736263736264,30.8333333333333,48.8888888888889,39.1304347826087,29.4871794871795,33.6298932384342,36.8421052631579,35.625,36.0443622920518,32.3493234932349,38.4991843393148,40.0,40.0,42.2053231939164
"MK",," "," ",a," ",a," "," ",a," "," "," "," "," "," "," "," "," "," "," ",c,c," "," "," "," "," ",i," "," "," ",agijm," "," ",abgijm," "," "," "," "," ",b," ",b," ",b,ab
"RW","Kispa with ZYJ2 Movie-Base",1314.0,184.0,506.0,384.0,240.0,134.0,422.0,447.0,311.0,110.0,204.0,469.0,531.0,308.0,269.0,200.0,537.0,87.0,97.0,38.0,36.0,35.0,25.0,58.0,81.0,43.0,55.0,43.0,47.0,114.0,179.0,74.0,246.0,91.0,49.0,160.0,537.0,109.0,314.0,1072.0,797.0,633.0,52.0,319.0,269.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Kispa with ZYJ2 Movie",622.0,90.0,257.0,175.0,100.0,59.0,208.0,199.0,156.0,48.0,79.0,230.0,265.0,135.0,134.0,96.0,257.0,45.0,45.0,18.0,16.0,12.0,13.0,23.0,42.0,18.0,34.0,26.0,23.0,48.0,93.0,32.0,114.0,40.0,21.0,74.0,257.0,40.0,127.0,535.0,375.0,320.0,30.0,170.0,152.0
"PV",,47.3363774733638,48.9130434782609,50.7905138339921,45.5729166666667,41.6666666666667,44.0298507462687,49.2890995260664,44.5190156599553,50.1607717041801,43.6363636363636,38.7254901960784,49.0405117270789,49.9058380414313,43.8311688311688,49.814126394052,48.0,47.8584729981378,51.7241379310345,46.3917525773196,47.3684210526316,44.4444444444444,34.2857142857143,52.0,39.6551724137931,51.8518518518519,41.8604651162791,61.8181818181818,60.4651162790698,48.936170212766,42.1052631578947,51.9553072625698,43.2432432432432,46.3414634146341,43.956043956044,42.8571428571429,46.25,47.8584729981378,36.697247706422,40.4458598726115,49.9067164179104,47.0514429109159,50.5529225908373,57.6923076923077,53.2915360501567,56.5055762081784
"MK",," "," ",d," "," "," "," "," "," "," "," ",b,b," "," "," "," "," "," "," "," "," "," "," "," "," ",acgijklm,acgijklm," "," ",ag," "," "," "," "," "," "," "," "," "," "," "," ",b,abc
"RS","Mean",1.49124562281141,1.54372623574145,1.61282051282051,1.3972602739726,1.34677419354839,1.38383838383838,1.46353322528363,1.4851904090268,1.58105263157895,1.57142857142857,1.4775641025641,1.47752808988764,1.49262899262899,1.44345898004435,1.46511627906977,1.47588424437299,1.53411764705882,1.61739130434783,1.48648648648649,1.67213114754098,1.3265306122449,1.11764705882353,1.35135135135135,1.35483870967742,1.41791044776119,1.45161290322581,1.83561643835616,1.74576271186441,1.46153846153846,1.30057803468208,1.54794520547945,1.38095238095238,1.55256064690027,1.5177304964539,1.44776119402985,1.45064377682403,1.53411764705882,1.55029585798817,1.50951374207188,1.55569080949483,1.48766447368421,1.61022364217252,1.98780487804878,1.70833333333333,1.89876543209877
"MK",," ",d,cd," "," "," "," "," ",a," "," "," "," "," "," "," "," "," "," ",c," "," "," "," "," "," ",abcfghijlm,agi," "," ",g," ",g," "," "," "," "," "," "," "," ",b,abce,ab,abce
"TE"
"TB","C404AB1"
"VT","(C404)C4.Copy Brand linkage (Open-end)：这是哪个品牌的广告？（开放题）"
"HT","Header A"
"BT","b28.LibyNatural Soap Liquid-AB couple 15s"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",625.0,90.0,266.0,181.0,88.0,56.0,182.0,233.0,154.0,54.0,92.0,207.0,272.0,138.0,114.0,94.0,279.0,37.0,53.0,21.0,12.0,12.0,11.0,27.0,40.0,14.0,28.0,24.0,16.0,48.0,94.0,40.0,124.0,44.0,18.0,75.0,279.0,61.0,146.0,526.0,382.0,314.0,33.0,160.0,160.0
"RT","总体",625.0,90.0,266.0,181.0,88.0,56.0,182.0,233.0,154.0,54.0,92.0,207.0,272.0,138.0,114.0,94.0,279.0,37.0,53.0,21.0,12.0,12.0,11.0,27.0,40.0,14.0,28.0,24.0,16.0,48.0,94.0,40.0,124.0,44.0,18.0,75.0,279.0,61.0,146.0,526.0,382.0,314.0,33.0,160.0,160.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","Correct Linkage",281.0,40.0,134.0,81.0,26.0,20.0,83.0,109.0,69.0,25.0,41.0,101.0,114.0,62.0,51.0,42.0,126.0,20.0,20.0,4.0,5.0,9.0,2.0,9.0,12.0,10.0,14.0,13.0,9.0,22.0,40.0,19.0,63.0,19.0,8.0,34.0,126.0,27.0,66.0,238.0,175.0,151.0,16.0,75.0,83.0
"PV",,44.96,44.4444444444444,50.3759398496241,44.7513812154696,29.5454545454545,35.7142857142857,45.6043956043956,46.7811158798283,44.8051948051948,46.2962962962963,44.5652173913044,48.792270531401,41.9117647058824,44.9275362318841,44.7368421052632,44.6808510638298,45.1612903225806,54.0540540540541,37.7358490566038,19.047619047619,41.6666666666667,75.0,18.1818181818182,33.3333333333333,30.0,71.4285714285714,50.0,54.1666666666667,56.25,45.8333333333333,42.5531914893617,47.5,50.8064516129032,43.1818181818182,44.4444444444444,45.3333333333333,45.1612903225806,44.2622950819672,45.2054794520548,45.2471482889734,45.8115183246073,48.0891719745223,48.4848484848485,46.875,51.875
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",b," "," ",b," "," "," "," "," "," "," "," "," "
"RW","立白 Liby",281.0,40.0,134.0,81.0,26.0,20.0,83.0,109.0,69.0,25.0,41.0,101.0,114.0,62.0,51.0,42.0,126.0,20.0,20.0,4.0,5.0,9.0,2.0,9.0,12.0,10.0,14.0,13.0,9.0,22.0,40.0,19.0,63.0,19.0,8.0,34.0,126.0,27.0,66.0,238.0,175.0,151.0,16.0,75.0,83.0
"PV",,44.96,44.4444444444444,50.3759398496241,44.7513812154696,29.5454545454545,35.7142857142857,45.6043956043956,46.7811158798283,44.8051948051948,46.2962962962963,44.5652173913044,48.792270531401,41.9117647058824,44.9275362318841,44.7368421052632,44.6808510638298,45.1612903225806,54.0540540540541,37.7358490566038,19.047619047619,41.6666666666667,75.0,18.1818181818182,33.3333333333333,30.0,71.4285714285714,50.0,54.1666666666667,56.25,45.8333333333333,42.5531914893617,47.5,50.8064516129032,43.1818181818182,44.4444444444444,45.3333333333333,45.1612903225806,44.2622950819672,45.2054794520548,45.2471482889734,45.8115183246073,48.0891719745223,48.4848484848485,46.875,51.875
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",b," "," ",b," "," "," "," "," "," "," "," "," "
"RW","Other brands",287.0,40.0,112.0,87.0,48.0,31.0,84.0,102.0,70.0,24.0,41.0,92.0,130.0,65.0,53.0,45.0,124.0,14.0,26.0,15.0,7.0,3.0,6.0,15.0,21.0,4.0,14.0,11.0,5.0,21.0,42.0,15.0,52.0,22.0,9.0,34.0,124.0,26.0,65.0,242.0,174.0,146.0,17.0,77.0,70.0
"PV",,45.92,44.4444444444444,42.1052631578947,48.0662983425414,54.5454545454545,55.3571428571429,46.1538461538462,43.7768240343348,45.4545454545455,44.4444444444444,44.5652173913044,44.4444444444444,47.7941176470588,47.1014492753623,46.4912280701754,47.8723404255319,44.4444444444444,37.8378378378378,49.0566037735849,71.4285714285714,58.3333333333333,25.0,54.5454545454545,55.5555555555556,52.5,28.5714285714286,50.0,45.8333333333333,31.25,43.75,44.6808510638298,37.5,41.9354838709677,50.0,50.0,45.3333333333333,44.4444444444444,42.6229508196721,44.5205479452055,46.0076045627376,45.5497382198953,46.4968152866242,51.5151515151515,48.125,43.75
"MK",," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","碧浪 Ariel",38.0,7.0,12.0,15.0,4.0,5.0,15.0,9.0,9.0,3.0,10.0,10.0,15.0,6.0,10.0,4.0,18.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,1.0,0.0,4.0,6.0,1.0,7.0,3.0,1.0,2.0,18.0,7.0,13.0,29.0,27.0,17.0,4.0,11.0,8.0
"PV",,6.08,7.77777777777778,4.51127819548872,8.28729281767956,4.54545454545455,8.92857142857143,8.24175824175824,3.86266094420601,5.84415584415584,5.55555555555556,10.8695652173913,4.83091787439614,5.51470588235294,4.34782608695652,8.7719298245614,4.25531914893617,6.45161290322581,8.10810810810811,7.54716981132075,19.047619047619,0.0,0.0,9.09090909090909,3.7037037037037,7.5,0.0,17.8571428571429,4.16666666666667,0.0,8.33333333333333,6.38297872340426,2.5,5.64516129032258,6.81818181818182,5.55555555555556,2.66666666666667,6.45161290322581,11.4754098360656,8.9041095890411,5.51330798479087,7.06806282722513,5.4140127388535,12.1212121212121,6.875,5.0
"MK",," "," "," "," "," "," ",c," "," "," ",c," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","蓝月亮 Blue Moon",49.0,6.0,15.0,23.0,5.0,5.0,11.0,19.0,14.0,3.0,4.0,21.0,21.0,14.0,3.0,6.0,26.0,2.0,4.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,12.0,5.0,1.0,8.0,26.0,4.0,7.0,42.0,25.0,24.0,2.0,12.0,13.0
"PV",,7.84,6.66666666666667,5.6390977443609,12.707182320442,5.68181818181818,8.92857142857143,6.04395604395604,8.15450643776824,9.09090909090909,5.55555555555556,4.34782608695652,10.1449275362319,7.72058823529412,10.1449275362319,2.63157894736842,6.38297872340426,9.31899641577061,5.40540540540541,7.54716981132075,14.2857142857143,8.33333333333333,0.0,9.09090909090909,14.8148148148148,5.0,7.14285714285714,3.57142857142857,0.0,0.0,0.0,8.51063829787234,7.5,9.67741935483871,11.3636363636364,5.55555555555556,10.6666666666667,9.31899641577061,6.55737704918033,4.79452054794521,7.98479087452472,6.54450261780105,7.64331210191083,6.06060606060606,7.5,8.125
"MK",," "," "," ",abd," "," "," "," "," "," "," ",b," ",b," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," ",g,g,g,g," ",g," "," "," "," "," "," "," "," "," "
"RW","超能 Chaoneng",33.0,5.0,18.0,6.0,4.0,1.0,12.0,15.0,5.0,3.0,3.0,13.0,14.0,10.0,4.0,4.0,15.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,2.0,4.0,2.0,2.0,6.0,15.0,3.0,6.0,27.0,20.0,22.0,3.0,8.0,8.0
"PV",,5.28,5.55555555555556,6.76691729323308,3.31491712707182,4.54545454545455,1.78571428571429,6.59340659340659,6.43776824034335,3.24675324675325,5.55555555555556,3.26086956521739,6.28019323671498,5.14705882352941,7.2463768115942,3.50877192982456,4.25531914893617,5.37634408602151,2.7027027027027,7.54716981132075,4.76190476190476,0.0,0.0,0.0,3.7037037037037,0.0,0.0,0.0,12.5,12.5,4.16666666666667,8.51063829787234,5.0,3.2258064516129,4.54545454545455,11.1111111111111,8.0,5.37634408602151,4.91803278688525,4.10958904109589,5.13307984790875,5.23560209424084,7.00636942675159,9.09090909090909,5.0,5.0
"MK",," "," ",c," "," "," ",a,a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",b," ",b," "," ",b," "," "," "," "," "," "," "," "," "
"RW","雕牌 Diaopai",14.0,0.0,3.0,6.0,5.0,4.0,2.0,3.0,5.0,0.0,3.0,2.0,9.0,1.0,4.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,11.0,9.0,2.0,0.0,3.0,4.0
"PV",,2.24,0.0,1.12781954887218,3.31491712707182,5.68181818181818,7.14285714285714,1.0989010989011,1.28755364806867,3.24675324675325,0.0,3.26086956521739,0.966183574879227,3.30882352941176,0.72463768115942,3.50877192982456,5.31914893617021,1.4336917562724,0.0,0.0,9.52380952380952,0.0,8.33333333333333,9.09090909090909,7.40740740740741,7.5,7.14285714285714,3.57142857142857,0.0,0.0,4.16666666666667,1.06382978723404,0.0,0.806451612903226,0.0,5.55555555555556,0.0,1.4336917562724,3.27868852459016,2.05479452054795,2.09125475285171,2.35602094240838,0.636942675159236,0.0,1.875,2.5
"MK",," "," ",a,a,ab,bc," "," "," "," ",a," ",ac," "," ",a," "," "," "," "," "," "," "," ",ikm," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cd,cd," "," ",d,d
"RW","奥妙 Omo",10.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,8.0,8.0,4.0,0.0,2.0,3.0
"PV",,1.6,3.33333333333333,1.12781954887218,1.10497237569061,2.27272727272727,3.57142857142857,1.64835164835165,0.858369098712446,1.94805194805195,1.85185185185185,1.08695652173913,2.41545893719807,1.10294117647059,0.72463768115942,3.50877192982456,2.12765957446809,1.0752688172043,8.10810810810811,0.0,4.76190476190476,8.33333333333333,0.0,0.0,0.0,2.5,0.0,7.14285714285714,4.16666666666667,6.25,0.0,1.06382978723404,0.0,0.806451612903226,0.0,0.0,1.33333333333333,1.0752688172043,1.63934426229508,1.36986301369863,1.52091254752852,2.09424083769634,1.27388535031847,0.0,1.25,1.875
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",d,d,d," "," ",d
"RW","汰渍 Tide",38.0,6.0,11.0,12.0,9.0,2.0,13.0,10.0,13.0,5.0,0.0,12.0,21.0,8.0,7.0,6.0,17.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,4.0,7.0,2.0,7.0,4.0,0.0,4.0,17.0,1.0,5.0,31.0,22.0,13.0,1.0,8.0,7.0
"PV",,6.08,6.66666666666667,4.13533834586466,6.62983425414365,10.2272727272727,3.57142857142857,7.14285714285714,4.29184549356223,8.44155844155844,9.25925925925926,0.0,5.79710144927536,7.72058823529412,5.79710144927536,6.14035087719298,6.38297872340426,6.09318996415771,2.7027027027027,9.43396226415094,4.76190476190476,0.0,0.0,9.09090909090909,7.40740740740741,10.0,0.0,7.14285714285714,4.16666666666667,0.0,8.33333333333333,7.4468085106383,5.0,5.64516129032258,9.09090909090909,0.0,5.33333333333333,6.09318996415771,1.63934426229508,3.42465753424658,5.893536121673,5.75916230366492,4.14012738853503,3.03030303030303,5.0,4.375
"MK",," "," "," "," ",b," "," "," "," ",b," ",b,b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","好爸爸 Kispa",59.0,11.0,24.0,13.0,11.0,6.0,19.0,24.0,10.0,6.0,10.0,14.0,29.0,12.0,9.0,9.0,29.0,3.0,8.0,2.0,0.0,2.0,2.0,1.0,6.0,0.0,1.0,4.0,0.0,6.0,5.0,6.0,16.0,3.0,3.0,6.0,29.0,5.0,16.0,53.0,33.0,37.0,1.0,15.0,13.0
"PV",,9.44,12.2222222222222,9.02255639097744,7.18232044198895,12.5,10.7142857142857,10.4395604395604,10.3004291845494,6.49350649350649,11.1111111111111,10.8695652173913,6.76328502415459,10.6617647058824,8.69565217391304,7.89473684210526,9.57446808510638,10.3942652329749,8.10810810810811,15.0943396226415,9.52380952380952,0.0,16.6666666666667,18.1818181818182,3.7037037037037,15.0,0.0,3.57142857142857,16.6666666666667,0.0,12.5,5.31914893617021,15.0,12.9032258064516,6.81818181818182,16.6666666666667,8.0,10.3942652329749,8.19672131147541,10.958904109589,10.0760456273764,8.63874345549738,11.7834394904459,3.03030303030303,9.375,8.125
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",h," "," "," "," "," "," ",d,d,d," ",d," "
"RW","洁霸 Attack",3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0
"PV",,0.48,0.0,0.37593984962406,0.552486187845304,1.13636363636364,5.35714285714286,0.0,0.0,0.0,0.0,1.08695652173913,0.483091787439614,0.367647058823529,0.0,2.63157894736842,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,0.570342205323194,0.261780104712042,0.636942675159236,0.0,0.0,0.625
"MK",," "," "," "," "," ",bcd," "," "," "," "," "," "," "," ",acd," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",de," "," "," "," "," "
"RW","威露士Walch",3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0
"PV",,0.48,0.0,0.37593984962406,0.0,2.27272727272727,0.0,0.54945054945055,0.429184549356223,0.649350649350649,0.0,0.0,0.966183574879227,0.367647058823529,0.0,1.75438596491228,0.0,0.3584229390681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57142857142857,0.0,6.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3584229390681,0.0,0.0,0.380228136882129,0.523560209424084,0.955414012738854,3.03030303030303,0.625,1.25
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","白猫 Baimao",2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
"PV",,0.32,0.0,0.75187969924812,0.0,0.0,0.0,0.0,0.858369098712446,0.0,0.0,1.08695652173913,0.0,0.367647058823529,1.44927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27272727272727,0.0,1.33333333333333,0.0,0.0,0.684931506849315,0.380228136882129,0.261780104712042,0.318471337579618,3.03030303030303,0.625,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","其他",38.0,2.0,22.0,9.0,5.0,3.0,8.0,17.0,10.0,3.0,8.0,12.0,15.0,11.0,7.0,9.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,0.0,4.0,4.0,1.0,6.0,11.0,3.0,11.0,34.0,26.0,21.0,4.0,16.0,11.0
"PV",,6.08,2.22222222222222,8.27067669172932,4.97237569060774,5.68181818181818,5.35714285714286,4.3956043956044,7.29613733905579,6.49350649350649,5.55555555555556,8.69565217391304,5.79710144927536,5.51470588235294,7.97101449275362,6.14035087719298,9.57446808510638,3.9426523297491,2.7027027027027,1.88679245283019,4.76190476190476,16.6666666666667,0.0,0.0,14.8148148148148,5.0,14.2857142857143,3.57142857142857,4.16666666666667,6.25,6.25,6.38297872340426,0.0,3.2258064516129,9.09090909090909,5.55555555555556,8.0,3.9426523297491,4.91803278688525,7.53424657534247,6.4638783269962,6.80628272251309,6.68789808917197,12.1212121212121,10.0,6.875
"MK",," "," ",a," "," "," "," "," "," "," "," "," "," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," ",i,i," ",i,i," ",i," "," "," "," "," "," "," "," "," "
"RW","不清楚/不知道/不记得",57.0,10.0,20.0,13.0,14.0,5.0,15.0,22.0,15.0,5.0,10.0,14.0,28.0,11.0,10.0,7.0,29.0,3.0,7.0,2.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,2.0,5.0,12.0,6.0,9.0,3.0,1.0,7.0,29.0,8.0,15.0,46.0,33.0,17.0,0.0,8.0,7.0
"PV",,9.12,11.1111111111111,7.5187969924812,7.18232044198895,15.9090909090909,8.92857142857143,8.24175824175824,9.44206008583691,9.74025974025974,9.25925925925926,10.8695652173913,6.76328502415459,10.2941176470588,7.97101449275362,8.7719298245614,7.4468085106383,10.3942652329749,8.10810810810811,13.2075471698113,9.52380952380952,0.0,0.0,27.2727272727273,11.1111111111111,17.5,0.0,0.0,0.0,12.5,10.4166666666667,12.7659574468085,15.0,7.25806451612903,6.81818181818182,5.55555555555556,9.33333333333333,10.3942652329749,13.1147540983607,10.2739726027397,8.74524714828897,8.63874345549738,5.4140127388535,0.0,5.0,4.375
"MK",," "," "," "," ",bc," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdef,cdf,d," ",d,d
"TE"
"TB","C407AE1"
"VT","(C407)C4.Copy Brand linkage (Open-end)：这是哪个品牌的广告？（开放题）"
"HT","Header A"
"BT","b31.BluemoonZhizun Peng Yuyan15s"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",276.0,36.0,112.0,82.0,46.0,26.0,75.0,101.0,74.0,22.0,56.0,96.0,102.0,65.0,56.0,40.0,115.0,17.0,19.0,10.0,5.0,5.0,6.0,15.0,16.0,5.0,14.0,10.0,10.0,22.0,36.0,21.0,48.0,24.0,7.0,33.0,115.0,22.0,78.0,246.0,147.0,131.0,24.0,94.0,79.0
"RT","总体",276.0,36.0,112.0,82.0,46.0,26.0,75.0,101.0,74.0,22.0,56.0,96.0,102.0,65.0,56.0,40.0,115.0,17.0,19.0,10.0,5.0,5.0,6.0,15.0,16.0,5.0,14.0,10.0,10.0,22.0,36.0,21.0,48.0,24.0,7.0,33.0,115.0,22.0,78.0,246.0,147.0,131.0,24.0,94.0,79.0
