"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"MK",," "," "," "," "," ",a," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK6"
"VT","【Breakout-奥妙 Omo】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",136.0,169.577426803673,534.0,573.732985483407,575.0,701.441477723439,260.0,346.912694416869
"PV",,5.00183891136447,5.65280564562441,19.6395733725634,19.1251932556822,43.5936315390447,46.756686929513,19.7119029567854,23.1245068332254
"MK",," "," "," "," "," ",a," ",a
"RW","Liquid purchaser",56.0,52.3811798144654,218.0,199.167134739303,213.0,247.524119606677,104.0,111.871589483582
"PV",,4.84010371650821,4.83919769108262,18.8418323249784,18.3999127546152,38.1037567084079,44.6460139148216,18.6046511627907,20.1783185763627
"MK",," "," "," "," "," ",a," "," "
"RW","Powder purchaser",22.0,23.1179110144132,68.0,73.6529319622455,74.0,78.5888743251644,33.0,39.5106661272908
"PV",,5.4590570719603,5.16304717065221,16.8734491315136,16.4493046859132,34.7417840375587,34.6735413374198,15.4929577464789,17.4321712455797
"MK",," "," "," "," "," "," "," "," "
"RW","China1+/1",41.0,57.5447696263848,169.0,196.46586932496,148.0,240.780581121528,65.0,123.795944320709
"PV",,4.97572815533981,6.22815567123241,20.5097087378641,21.2637921080287,37.8516624040921,52.152261669484,16.6240409207161,26.8137839511895
"MK",," "," "," "," "," ",a," ",a
"RW","China1+",13.0,20.6880923057945,54.0,53.9786788835007,50.0,83.029508792041,21.0,47.9113584635566
"PV",,4.46735395189003,6.5166482122596,18.5567010309278,17.0030206771543,35.4609929078014,52.3319057195575,14.8936170212766,30.1976096268453
"MK",," "," "," "," "," ",a," ",a
"RW","China1",28.0,36.8566773205903,115.0,142.487190441459,98.0,157.751072329487,44.0,75.8845858571529
"PV",,5.25328330206379,6.07714278195489,21.5759849906191,23.4941146045358,39.2,52.0582036966855,17.6,25.042081614122
"MK",," "," "," "," "," ",a," ",a
"RW","China2",63.0,74.2068393092423,237.0,258.854496127697,256.0,283.870224295665,134.0,132.481111430868
"PV",,5.79576816927323,6.15402282843036,21.803127874885,21.4669765380141,48.5768500948767,47.0343055647022,25.426944971537,21.9507244623894
"MK",," "," "," "," "," "," "," "," "
"RW","China3",32.0,37.8258178680461,128.0,118.41262003075,171.0,176.790672306245,61.0,90.6356386652912
"PV",,3.96039603960396,4.34725243813438,15.8415841584158,13.6089470141878,42.643391521197,40.6444663616897,15.211970074813,20.8372824134091
"MK",," "," "," "," "," "," "," ",a
"RW","18-24",24.0,22.39071477652,86.0,81.8497719311079,104.0,101.667165431242,47.0,37.3976968017435
"PV",,4.58891013384321,3.93390625047594,16.4435946462715,14.3804846166621,40.625,35.6418209942436,18.359375,13.1106440250486
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",32.0,48.6872997008847,167.0,187.04589802219,192.0,240.00294466586,76.0,116.760206557908
"PV",,3.39702760084926,4.63584431455939,17.7282377919321,17.8098943304524,42.2907488986784,45.7247918999049,16.7400881057269,22.2448776804932
"MK",," "," "," "," "," "," "," ",a
"RW","35-44",51.0,62.5077406696995,190.0,200.803600980554,181.0,249.893712325914,86.0,129.974354144666
"PV",,5.978898007034,6.50990656094364,22.274325908558,20.9128128049281,44.4717444717445,52.0694132117171,21.1302211302211,27.0822674564065
"MK",," "," "," "," "," ",a," ",a
"RW","45+",29.0,35.991671656569,91.0,104.033714549555,98.0,109.877655300422,51.0,62.7804369125512
"PV",,7.23192019950125,8.56377378675849,22.6932668329177,24.7535375989124,48.5148514851485,52.2882928391014,25.2475247524752,29.8757910411799
"MK",," "," "," "," "," "," "," "," "
"RW","East",72.0,54.9487625680158,220.0,184.232428010284,202.0,202.769092110372,109.0,111.881332929361
"PV",,9.86301369863014,7.43685891482931,30.1369863013699,24.9343299214973,57.2237960339943,55.2225339204157,30.8781869688385,30.4699825720477
"MK",," "," ",b," "," "," "," "," "
"RW","South",28.0,54.6467233730613,105.0,161.322923169731,114.0,199.169610366543,49.0,108.732602969492
"PV",,4.28790199081164,6.61729006462407,16.0796324655436,19.5349420934068,35.8490566037736,47.6144251918026,15.4088050314465,25.99412822304
"MK",," ",a," ",a," ",a," ",a
"RW","West",16.0,17.1604494772122,86.0,85.6642279328585,105.0,106.612523515784,37.0,46.8242161008848
"PV",,3.11284046692607,3.20988578887818,16.7315175097276,16.0236122149392,42.1686746987952,40.3174851656579,14.859437751004,17.7074378861456
"MK",," "," "," "," "," "," "," "," "
"RW","North",20.0,42.8214913853839,123.0,142.513406370533,154.0,192.890251730739,65.0,79.4745424171312
"PV",,2.4330900243309,4.75487700882456,14.963503649635,15.8246174403868,38.5964912280702,42.8378154993648,16.2907268170426,17.6500147333209
"MK",," ",a," "," "," "," "," "," "
"RW","Top4",28.0,45.4994188294405,91.0,107.47290733857,68.0,83.484872349852,47.0,55.8318718222091
"PV",,10.2189781021898,15.1386351886929,33.2116788321168,35.7585476633398,50.7462686567164,55.5264126256303,35.0746268656716,37.1341952763587
"MK",," ",a," "," "," "," "," "," "
"RW","A city",48.0,33.0164413020783,137.0,121.169990422496,149.0,146.805840247077,72.0,71.9966529438474
"PV",,8.16326530612245,5.25223518773645,23.2993197278912,19.2756475954501,50.6802721088435,46.6315043592915,24.4897959183673,22.869064540995
"MK",,b," ",b," "," "," "," "," "
"RW","B city",29.0,48.8294003440417,161.0,182.696835465404,232.0,260.460827099474,92.0,124.33606476826
"PV",,2.82375851996105,4.28229714307954,15.6767283349562,16.0223580681068,46.8686868686869,45.7043535731767,18.5858585858586,21.8178661618688
"MK",," ",a," "," "," "," "," "," "
"RW","C city",31.0,42.2321663281129,145.0,162.393252256936,126.0,210.689938027034,49.0,94.7481048825525
"PV",,3.73493975903614,4.53889564789006,17.4698795180723,17.4531900681841,31.8181818181818,45.2959947900638,12.3737373737374,20.3697893943935
"MK",," "," "," "," "," ",a," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK9"
"VT","【Breakout-洁霸 Attack】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",8.0,7.87446718570763,42.0,33.9472807835194,100.0,118.189041327705,32.0,27.729701817468
"PV",,0.294225818315557,0.262492676075257,1.54468554615668,1.13162101869162,7.58150113722517,7.8782452697181,2.42608036391205,1.84840649962148
"MK",," "," "," "," "," "," "," "," "
"RW","Liquid purchaser",5.0,5.5388894435336,19.0,17.8792224178635,42.0,39.5657875498087,15.0,8.82306178556418
"PV",,0.432152117545376,0.511706324699996,1.64217804667243,1.65175912702494,7.5134168157424,7.13649524057124,2.68336314847943,1.59141880749064
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",1.0,2.33557774217403,6.0,5.06061882082107,14.0,14.4414331535232,4.0,6.08910444247374
"PV",,0.248138957816377,0.521617115233799,1.48883374689826,1.13021516815683,6.57276995305164,6.37158419331035,1.87793427230047,2.68652295133301
"MK",," "," "," "," "," "," "," "," "
"RW","China1+/1",2.0,1.85916899125347,16.0,10.6313325634149,31.0,42.2015900972213,12.0,10.4849061669144
"PV",,0.242718446601942,0.2012206143466,1.94174757281553,1.15064487402572,7.92838874680307,9.14072206058734,3.0690537084399,2.2709953080515
"MK",," "," "," "," "," "," "," "," "
"RW","China1+",0.0,0.906176965223775,3.0,2.52854041246669,17.0,15.8291311440747,7.0,4.27091055666586
"PV",,0.0,0.2854413260116,1.03092783505155,0.796477902117252,12.0567375886525,9.97679753506664,4.9645390070922,2.69187294782027
"MK",," "," "," "," "," "," "," "," "
"RW","China1",2.0,0.952992026029691,13.0,8.10279215094826,14.0,26.3724589531466,5.0,6.21399561024849
"PV",,0.375234521575985,0.15713485406921,2.4390243902439,1.33603537848775,5.6,8.70296993796572,2.0,2.05063233150624
"MK",," "," "," "," "," "," "," "," "
"RW","China2",5.0,4.8009721989966,17.0,14.9566861148176,46.0,36.2728752190836,16.0,11.4791777490255
"PV",,0.459981600735971,0.398147836322208,1.5639374425023,1.24036798555293,8.72865275142315,6.01003328544854,3.03605313092979,1.90197881873248
"MK",," "," "," "," ",b," "," "," "
"RW","China3",1.0,1.21432599545756,9.0,8.35926210528686,23.0,39.7145760113996,4.0,5.76561790152822
"PV",,0.123762376237624,0.139560277661632,1.11386138613861,0.960714787317557,5.7356608478803,9.13044635051757,0.997506234413965,1.3255250392797
"MK",," "," "," "," "," ",a," "," "
"RW","18-24",0.0,3.77885274575563,5.0,12.2006314685269,11.0,21.1526867630963,4.0,9.85280082049154
"PV",,0.0,0.663920405602463,0.956022944550669,2.143573390704,4.296875,7.41557288392647,1.5625,3.45413154430272
"MK",," ",a," "," "," "," "," "," "
"RW","25-34",2.0,1.75670342193299,9.0,6.59767229267102,29.0,31.6657756848148,11.0,4.99879936133444
"PV",,0.212314225053079,0.167267513724674,0.955414012738854,0.62820862473811,6.38766519823789,6.03288849456848,2.42290748898678,0.95235940069242
"MK",," "," "," "," "," "," ",b," "
"RW","35-44",3.0,1.12458502256145,20.0,9.44980816650928,35.0,46.5005317963599,9.0,6.33878526845745
"PV",,0.351699882766706,0.117120589198652,2.34466588511137,0.984156002500311,8.5995085995086,9.68914096370472,2.21130221130221,1.32078885191474
"MK",," "," ",b," "," "," "," "," "
"RW","45+",3.0,1.21432599545756,8.0,5.69916885581224,25.0,18.8700470834336,8.0,6.53931636718459
"PV",,0.748129675810474,0.28893387413921,1.99501246882793,1.35604684659895,12.3762376237624,8.97982892962601,3.96039603960396,3.11191286563213
"MK",," "," "," "," "," "," "," "," "
"RW","East",5.0,1.21432599545756,25.0,8.84835644002865,35.0,31.7631678211768,12.0,10.6314450128296
"PV",,0.684931506849315,0.164348944048543,3.42465753424658,1.19755159893113,9.91501416430595,8.65044368532273,3.39943342776204,2.89538867454438
"MK",," "," ",b," "," "," "," "," "
"RW","South",3.0,3.83428047052413,9.0,18.9456349206363,21.0,48.7232326323005,7.0,10.1630654680129
"PV",,0.459418070444104,0.464301324882162,1.37825421133231,2.29416795719766,6.60377358490566,11.64800549142,2.20125786163522,2.42963030130715
"MK",," "," "," "," "," ",a," "," "
"RW","West",0.0,1.39645994277569,6.0,1.39645994277569,19.0,16.6614686159168,7.0,1.84832315480509
"PV",,0.0,0.261209762075623,1.16731517509728,0.261209762075623,7.63052208835341,6.30084057301999,2.81124497991968,0.698977370741663
"MK",," "," ",b," "," "," ",b," "
"RW","North",0.0,1.42940077695025,2.0,4.75682948007872,25.0,21.0411722583104,6.0,5.08686818182044
"PV",,0.0,0.158719948110835,0.24330900243309,0.528195968845806,6.265664160401,4.67290517278234,1.50375939849624,1.12971142236157
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",6.0,1.75670342193299,21.0,12.080497990517,22.0,18.4200430039667,8.0,3.89271904295136
"PV",,2.18978102189781,0.584493009439588,7.66423357664234,4.01944149356562,16.4179104477612,12.2513082865356,5.97014925373134,2.58907653243778
"MK",," "," ",b," "," "," "," "," "
"RW","A city",0.0,1.39645994277569,5.0,8.13624026108964,23.0,20.4048607295637,7.0,3.23648398096043
"PV",,0.0,0.222147989318559,0.850340136054422,1.29430809953716,7.82312925170068,6.48141348096218,2.38095238095238,1.0280389159786
"MK",," "," "," "," "," "," "," "," "
"RW","B city",2.0,3.50697782554139,10.0,8.40978350750739,35.0,45.6886148294054,9.0,14.7075811079993
"PV",,0.194741966893866,0.307558991454863,0.973709834469328,0.737530906264975,7.07070707070707,8.01720792215071,1.81818181818182,2.58081222674399
"MK",," "," "," "," "," "," "," "," "
"RW","C city",0.0,1.21432599545756,6.0,5.32075902440541,20.0,33.6755227647687,8.0,5.89291768555691
"PV",,0.0,0.130509501527349,0.72289156626506,0.571847766266946,5.05050505050505,7.23986308026686,2.02020202020202,1.26691180073825
"MK",," "," "," "," "," "," "," "," "
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK10"
"VT","【Breakout-威露士Walch】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",23.0,26.3048501376056,123.0,119.878108104559,191.0,240.961228591163,107.0,140.903684860105
"PV",,0.845899227657227,0.876863201476176,4.52372195660169,3.99609581919631,14.4806671721001,16.0619938871507,8.11220621683093,9.39235800768579
"MK",," "," "," "," "," "," "," "," "
"RW","Liquid purchaser",14.0,17.7415597565943,70.0,65.4348556153591,102.0,115.634797318089,65.0,72.5162547898433
"PV",,1.21002592912705,1.63904126089588,6.05012964563526,6.04515215830868,18.2468694096601,20.857089718386,11.6279069767442,13.0797827926534
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",1.0,5.20652610265891,7.0,6.5822108289585,19.0,8.26201721773648,7.0,5.80178339476502
"PV",,0.248138957816377,1.16280142468324,1.73697270471464,1.47004047969138,8.92018779342723,3.64521566175341,3.28638497652582,2.55975642985798
"MK",," "," "," "," ",b," "," "," "
"RW","China1+/1",11.0,13.1226273648386,51.0,48.0040277802974,69.0,95.0034592325336,36.0,55.27969373789
"PV",,1.33495145631068,1.42028140132332,6.18932038834951,5.19554704629097,17.6470588235294,20.5774288039471,9.20716112531969,11.9733951940762
"MK",," "," "," "," "," "," "," "," "
"RW","China1+",5.0,5.37734882070333,17.0,12.4969903748488,19.0,29.1685807538406,10.0,16.0720797494575
"PV",,1.71821305841924,1.6938386614467,5.84192439862543,3.93649103944079,13.4751773049645,18.384396586116,7.09219858156028,10.1299233778732
"MK",," "," "," "," "," "," "," "," "
"RW","China1",6.0,7.7452785441353,34.0,35.5070374054486,50.0,65.834878478693,26.0,39.2076139884325
"PV",,1.12570356472796,1.27708646086842,6.37898686679174,5.85460632276193,20.0,21.7256558930516,10.4,12.9385995627829
"MK",," "," "," "," "," "," "," "," "
"RW","China2",7.0,4.63471420268064,50.0,47.7630845199266,82.0,93.3078419851381,51.0,58.0518999109128
"PV",,0.643974241030359,0.384359949460814,4.59981600735971,3.96102455283078,15.5597722960152,15.4601264095276,9.67741935483871,9.61858823269008
"MK",," "," "," "," "," "," "," "," "
"RW","China3",5.0,8.54750857008632,22.0,24.1109958043354,40.0,52.6499273734918,20.0,27.5720912113024
"PV",,0.618811881188119,0.982349611075352,2.72277227722772,2.77103288716435,9.97506234413965,12.1043049056933,4.98753117206983,6.33886912211056
"MK",," "," "," "," "," "," "," "," "
"RW","18-24",2.0,4.32167320399175,18.0,21.0316125803139,31.0,32.8905584543124,16.0,19.2415587410386
"PV",,0.382409177820268,0.759290509453751,3.44168260038241,3.69512063429287,12.109375,11.530560450435,6.25,6.74558191319036
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",11.0,7.79693723326628,52.0,41.963558208146,68.0,77.858962619104,40.0,43.3980892442392
"PV",,1.16772823779193,0.742398682323249,5.52016985138004,3.9956317958291,14.9779735682819,14.833504931606,8.81057268722467,8.26810105313099
"MK",," "," "," "," "," "," "," "," "
"RW","35-44",6.0,8.31348522353309,41.0,44.5998707609568,62.0,96.2189806775485,36.0,56.6725608612579
"PV",,0.703399765533411,0.865812960461401,4.80656506447831,4.64488058876095,15.2334152334152,20.0487872106815,8.84520884520884,11.8086484120994
"MK",," "," "," "," "," ",a," "," "
"RW","45+",4.0,5.87275447681446,12.0,12.2830665551427,30.0,33.9927268401986,15.0,21.5914760135695
"PV",,0.997506234413965,1.39734940139778,2.9925187032419,2.92260399543689,14.8514851485149,16.176370441835,7.42574257425743,10.2748954511192
"MK",," "," "," "," "," "," "," "," "
"RW","East",5.0,7.06482602510208,36.0,37.4555830227717,51.0,69.1378186461384,30.0,43.7674122025521
"PV",,0.684931506849315,0.95616556135298,4.93150684931507,5.06930226441835,14.4475920679887,18.8291297043028,8.4985835694051,11.9197032437697
"MK",," "," "," "," "," "," "," "," "
"RW","South",7.0,9.76246738923053,40.0,42.4700544833806,50.0,74.465522714176,23.0,42.545375291247
"PV",,1.07197549770291,1.18215831569542,6.12557427258806,5.14279086155525,15.7232704402516,17.8020786108753,7.23270440251572,10.1710978162487
"MK",," "," "," "," "," "," "," "," "
"RW","West",3.0,2.13534311331262,18.0,11.3273492168387,27.0,19.9854656432282,17.0,11.4323992550529
"PV",,0.583657587548638,0.399418880193259,3.50194552529183,2.11879632436631,10.8433734939759,7.55787113959764,6.82730923694779,4.323371890782
"MK",," "," "," "," "," "," "," "," "
"RW","North",8.0,7.34221360996036,29.0,28.6251213815685,63.0,77.3724215876209,37.0,43.1584981112532
"PV",,0.97323600973236,0.815275730910097,3.52798053527981,3.17851917643601,15.7894736842105,17.1831675834834,9.27318295739348,9.5848067112296
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",2.0,6.54730630682292,13.0,26.692147372363,36.0,32.2492147256143,23.0,21.1922823308726
"PV",,0.72992700729927,2.17842961948969,4.74452554744526,8.88105149183946,26.865671641791,21.4491937677399,17.1641791044776,14.0951453845634
"MK",," "," "," ",a," "," "," "," "
"RW","A city",7.0,4.85056000973037,32.0,23.6897930389306,52.0,51.510787397515,35.0,29.9028138660862
"PV",,1.19047619047619,0.771624104798039,5.4421768707483,3.76855771495377,17.687074829932,16.3619206363664,11.9047619047619,9.49834960792196
"MK",," "," "," "," "," "," "," "," "
"RW","B city",7.0,12.1183917035079,40.0,47.8382294926004,65.0,86.2482708767231,29.0,53.2361016847879
"PV",,0.68159688412853,1.06277271080563,3.89483933787731,4.19537229707437,13.1313131313131,15.1344120001561,5.85858585858586,9.341602886525
"MK",," "," "," "," "," "," "," ",a
"RW","C city",7.0,2.7885921175444,38.0,21.6579382006654,38.0,70.9529555913112,20.0,36.5724869783585
